0.013164,0.014181,0.014797,0.015002,0.014797,0.014181,0.013164,0.011781,0.0087697,0.0075011,0.0060273,0.0045496,0.0032262,0.0021491,0,0,0,0,0,0,0,0,0,0,0,0.0018382,0.0027595,0.0038915,0.0051554,0.006416,0.0075011,0.0082383,0.0084999,0.0082383,0.0075011,0.006416,0.0051554,0.0038915,0.0027595,0.0018382,0,0,0,0,0,0,0,0,0,0.0021491,0.0032262,0.0045496,0.0060273,0.0075011,0.0087697,0.0096316,0.0099373,0.0096316,0.010919,0.010727,0.010577,0.010577,0.010727,0.010919,0.0096316,0.0099373,0.0096316,0.0087697,0.0075011,0.0060273,0.0056646,0.0048999,0.0069447,0.0067827,0.0090469,0.011379,0.013497,0.015093,0.015911,0.01581
0.012043,0.013235,0.014121,0.014654,0.014787,0.01447,0.013674,0.012416,0.0096316,0.0082383,0.0066197,0.0049968,0.0035433,0.0023603,0,0,0,0,0,0,0,0,0,0,0,0.0014771,0.0022173,0.0031269,0.0041425,0.0051554,0.0060273,0.0066197,0.0068298,0.0066197,0.0060273,0.0051554,0.0041425,0.0031269,0.0022173,0.0014771,0,0,0,0,0,0,0,0,0,0.0023603,0.0035433,0.0049968,0.0066197,0.0082383,0.0096316,0.010578,0.010914,0.010578,0.01147,0.010998,0.010511,0.010152,0.0099593,0.0098614,0.0082383,0.0084999,0.0082383,0.0075011,0.006416,0.0051554,0.0053686,0.0049768,0.0073255,0.0076858,0.010152,0.012647,0.014858,0.016461,0.017198,0.016941
0.010486,0.011775,0.012857,0.013655,0.01408,0.014041,0.013478,0.012391,0.0099373,0.0084999,0.0068298,0.0051554,0.0036557,0.0024352,0,0,0,0,0,0,0,0,0,0,0,0.0011149,0.0016737,0.0023603,0.0031269,0.0038915,0.0045496,0.0049968,0.0051554,0.0049968,0.0045496,0.0038915,0.0031269,0.0023603,0.0016737,0.0011149,0,0,0,0,0,0,0,0,0,0.0024352,0.0036557,0.0051554,0.0068298,0.0084999,0.0099373,0.010914,0.01126,0.010914,0.011414,0.010717,0.0099567,0.0092979,0.0088112,0.0084625,0.0066197,0.0068298,0.0066197,0.0060273,0.0051554,0.0041425,0.0049651,0.0049768,0.0075177,0.0083816,0.010966,0.013528,0.015739,0.01727,0.01787,0.017438
0.0086987,0.0099936,0.011169,0.01213,0.012759,0.012939,0.012588,0.011693,0.0096316,0.0082383,0.0066197,0.0049968,0.0035433,0.0023603,0,0,0,0,0,0,0,0,0.00052666,0.00079061,0.0011149,0.0022677,0.0030251,0.0038228,0.0045776,0.0051947,0.0055865,0.0056924,0.005494,0.0050203,0.0043411,0.0035501,0.002744,0.0016737,0.0011868,0.00079061,0,0,0,0,0,0,0,0,0,0.0023603,0.0035433,0.0049968,0.0066197,0.0082383,0.0096316,0.010578,0.010914,0.010578,0.010747,0.0099121,0.00898,0.0081237,0.0074348,0.00691,0.0049968,0.0051554,0.0049968,0.0045496,0.0038915,0.0031269,0.0045094,0.0048999,0.0075028,0.0087868,0.011393,0.013925,0.016048,0.017438,0.01787,0.01727
0.0068819,0.0080929,0.0092535,0.010261,0.010987,0.011305,0.011124,0.010422,0.0087697,0.0075011,0.0060273,0.0045496,0.0032262,0.0021491,0,0,0,0,0,0,0,0,0.00079061,0.0011868,0.0016737,0.002744,0.0035501,0.0043411,0.0050203,0.005494,0.0056924,0.0055865,0.0051947,0.0045776,0.0038228,0.0030251,0.0022677,0.0011149,0.00079061,0.00052666,0,0,0,0,0,0,0,0,0,0.0021491,0.0032262,0.0045496,0.0060273,0.0075011,0.0087697,0.0096316,0.0099373,0.0096316,0.0095603,0.0086879,0.007701,0.006767,0.0059857,0.0053753,0.0035433,0.0036557,0.0035433,0.0032262,0.0027595,0.0022173,0.004034,0.0047301,0.0072645,0.008837,0.011365,0.013774,0.015734,0.016941,0.017198,0.016461
0.0051947,0.0062518,0.0073045,0.0082542,0.0089781,0.0093533,0.0092905,0.008765,0.0075011,0.006416,0.0051554,0.0038915,0.0027595,0.0018382,0,0,0,0,0,0,0,0,0.0011149,0.0016737,0.0023603,0.0031269,0.0038915,0.0045496,0.0049968,0.0051554,0.0049968,0.0045496,0.0038915,0.0031269,0.0023603,0.0016737,0.0011149,0,0,0,0,0,0,0,0,0,0,0,0,0.0018382,0.0027595,0.0038915,0.0051554,0.006416,0.0075011,0.0082383,0.0084999,0.0082383,0.0080278,0.0072066,0.0062704,0.0053686,0.0045977,0.0039873,0.0023603,0.0024352,0.0023603,0.0021491,0.0018382,0.0014771,0.0035502,0.0044464,0.006797,0.0085035,0.01086,0.013064,0.014806,0.01581,0.015911,0.015093
0.0022173,0.0031269,0.0041425,0.0051554,0.0060273,0.0066197,0.0068298,0.0066197,0.0060273,0.0051554,0.0041425,0.0031269,0.0022173,0.0014771,0,0,0,0,0,0,0,0,0.0014771,0.0022173,0.0031269,0.0041425,0.0051554,0.0060273,0.0066197,0.0068298,0.0066197,0.0060273,0.0051554,0.0041425,0.0031269,0.0022173,0.0014771,0,0,0,0,0,0,0,0,0,0,0,0,0.0014771,0.0022173,0.0031269,0.0041425,0.0051554,0.0060273,0.0066197,0.0068298,0.0066197,0.0060273,0.0051554,0.0041425,0.0031269,0.0022173,0.0014771,0,0,0,0,0,0,0.0023603,0.0035433,0.0057874,0.0078065,0.0099121,0.011849,0.013338,0.01414,0.014122,0.013287
0.0016737,0.0023603,0.0031269,0.0038915,0.0045496,0.0049968,0.0051554,0.0049968,0.0045496,0.0038915,0.0031269,0.0023603,0.0016737,0.0011149,0,0,0,0,0,0,0,0,0.0018382,0.0027595,0.0038915,0.0051554,0.006416,0.0075011,0.0082383,0.0084999,0.0082383,0.0075011,0.006416,0.0051554,0.0038915,0.0027595,0.0018382,0,0,0,0,0,0,0,0,0,0,0,0,0.0011149,0.0016737,0.0023603,0.0031269,0.0038915,0.0045496,0.0049968,0.0051554,0.0049968,0.0045496,0.0038915,0.0031269,0.0023603,0.0016737,0.0011149,0,0,0,0,0,0,0.0021491,0.0032262,0.0050763,0.0068179,0.008616,0.010247,0.01147,0.012086,0.011992,0.011205
0.0011868,0.0016737,0.0022173,0.0027595,0.0032262,0.0035433,0.0036557,0.0035433,0.0032262,0.0027595,0.0022173,0.0016737,0.0011868,0.00079061,0,0,0,0,0,0,0,0,0.0021491,0.0032262,0.0045496,0.0060273,0.0075011,0.0087697,0.0096316,0.0099373,0.0096316,0.0087697,0.0075011,0.0060273,0.0045496,0.0032262,0.0021491,0,0,0,0,0,0,0,0,0,0,0,0,0.00079061,0.0011868,0.0016737,0.0022173,0.0027595,0.0032262,0.0035433,0.0036557,0.0035433,0.0032262,0.0027595,0.0022173,0.0016737,0.0011868,0.00079061,0,0,0,0,0.00052666,0.00079061,0.0029532,0.0042366,0.0057297,0.0073045,0.0087764,0.0099363,0.010599,0.010649,0.010077,0.0089781
0.00079061,0.0011149,0.0014771,0.0018382,0.0021491,0.0023603,0.0024352,0.0023603,0.0021491,0.0018382,0.0014771,0.0011149,0.00079061,0.00052666,0,0,0,0,0,0,0,0,0.0023603,0.0035433,0.0049968,0.0066197,0.0082383,0.0096316,0.010578,0.010914,0.010578,0.0096316,0.0082383,0.0066197,0.0049968,0.0035433,0.0023603,0,0,0,0,0,0,0,0,0,0,0,0,0.00052666,0.00079061,0.0011149,0.0014771,0.0018382,0.0021491,0.0023603,0.0024352,0.0023603,0.0021491,0.0018382,0.0014771,0.0011149,0.00079061,0.00052666,0,0,0,0,0.00079061,0.0011868,0.0031508,0.0044346,0.0058864,0.0073687,0.0086987,0.009683,0.010163,0.010056,0.0093792,0.0082446
